2129,931,2010,1789
2663,1633,32,1553
607,357,353,135
3889,1276,2758,3858
1217,1049,1,1093
1993,285,1588,1427
2131,1208,568,1789
2663,123,114,983
2381,413,1526,1272
4793,787,3019,4100
2819,848,2351,1387
281,186,237,267
4153,3843,772,2345
1009,834,928,74
3259,980,2466,1866
1973,358,941,866
2719,2543,1354,1256
1049,971,460,237
1409,407,224,1399
3121,2937,240,144
2719,943,2276,521
1999,466,1609,1852
4483,1628,512,3004
691,89,132,89
1747,1401,756,216
3169,2414,1840,2974
2393,1502,2369,1511
2141,1192,617,1624
1747,316,1039,353
3851,1426,1280,1914
2081,1719,237,1772
2797,270,833,2673
2803,1199,2751,596
907,452,271,740
4079,3295,3920,796
4391,4250,1334,2022
977,720,973,714
277,167,64,169
499,325,381,417
857,50,82,50
4871,1492,3822,881
787,220,236,695
2011,207,1603,947
4723,1183,591,3180
3581,3451,2598,1929
1613,1205,651,566
2707,1217,1304,2128
1039,309,717,80
1423,638,853,1171
4663,2916,3689,1046
1249,972,730,371
1123,378,343,321
2657,665,2341,1132
349,112,77,18
163,99,28,142
1663,894,1358,572
4987,1988,2499,2200
2213,2076,842,406
4259,3980,1000,1774
4951,2729,2146,54
4093,3511,1945,725
4583,2125,1561,563
691,164,377,11
3517,3387,1618,859
167,130,137,9
1213,318,280,255
3049,1392,135,1444
1787,1032,65,1245
1259,711,428,61
1373,1206,571,741
2437,299,179,494
1217,958,84,587
2381,1327,2292,272
3181,3039,2869,925
2411,1419,132,1429
1583,468,1120,302
967,726,632,335
331,231,253,258
277,33,256,213
4513,427,2768,2327
4583,2838,559,719
4519,1979,3425,2688
4217,3524,4127,3035
2399,1869,1058,313
2659,796,132,2634
3407,1683,1958,3235
3041,675,1095,2556
4517,1692,1025,325
1303,1028,784,521
457,323,133,323
4099,380,3247,534
3671,2518,55,1099
1613,738,1599,1500
1013,931,453,172
4591,3500,1678,133
2251,540,2030,281
4723,229,1,169
1321,302,79,1144
1657,559,421,678
1039,434,504,425
2297,358,198,2200
3967,1380,1364,662
4831,1112,2406,3291
3323,2547,1912,1514
4049,3526,3951,1965
4943,66,3474,3919
349,77,285,279
2543,2078,2,303
3583,497,989,94
617,484,413,175
2221,518,2196,1060
1823,800,1088,1086
3067,2545,2113,1940
2789,503,1851,1271
2927,2599,2036,132
967,486,845,909
1601,268,1090,1193
1523,1519,796,283
449,409,32,169
1031,381,241,1002
829,496,298,788
2663,1616,2249,1780
977,160,58,955
4297,1047,1433,4146
4231,2303,3737,391
2741,1171,2573,1508
1493,1251,348,723
1663,601,1197,82
3083,854,1166,334
3187,269,2100,1315
1459,1407,604,854
1811,1222,166,1394
2749,7,2672,285
3319,1854,877,867
3373,2935,2335,3164
941,566,907,896
2879,1533,2839,1732
4783,914,2759,2108
4001,3113,984,2216
2333,1892,868,1849
359,279,144,195
359,287,240,237
2683,1916,1685,361
4283,1166,1689,3355
3989,3206,1477,1618
3943,3599,3832,763
4079,1001,3505,3112
809,129,8,507
2153,1258,184,2097
997,767,914,815
2099,1612,640,2092
2011,1190,104,13
541,281,53,39
3301,153,885,2906
4229,2641,149,2959
349,204,29,202
3221,2450,3054,3059
2399,2173,2056,977
431,398,418,207
103,4,50,4
3181,1617,1130,1337
1171,877,889,1123
2341,237,704,524
2273,1723,966,1877
4003,1551,2238,3320
4129,4051,1994,171
863,637,193,824
1327,538,885,659
1213,409,294,1020
3761,1253,2338,709
373,288,202,191
2347,1633,1834,2241
2377,20,733,1013
2239,83,894,2141
439,51,38,250
1759,356,1668,1
4801,2985,778,2963
1583,1343,194,1006
1297,824,401,617
3631,1466,3151,446
1997,384,1660,370
2969,1419,2363,2682
4969,1012,1417,4341
2531,446,1063,1640
2377,1230,1649,1147
3767,1307,2697,1308
1091,1010,959,97
3769,3194,1052,3360
4153,3438,3652,3337
797,119,407,401
2179,1508,1782,1458
3863,3663,1214,1718
1741,784,1559,628
383,337,354,117
1871,546,1569,54
4217,3577,3213,1416
3593,1136,2179,3042
4481,1963,1851,2609
1223,208,384,258
727,166,414,689
2887,1632,1684,1017
2659,1408,2488,2139
4157,1683,1549,438
197,19,164,178
257,190,227,255
1009,797,425,457
419,179,191,25
2389,1856,1711,353
2657,2218,795,1931
2137,1158,1619,672
4099,3081,3105,1260
743,663,506,241
991,317,282,851
173,67,133,164
829,569,575,123
4801,1320,4558,331
971,136,870,661
431,302,53,183
1289,73,899,1256
4397,373,440,2487
4259,179,2567,2030
4423,2035,1551,1584
859,611,620,285
167,122,42,144
2341,127,51,1474
1429,82,792,532
691,598,498,6
2789,2133,2191,732
1163,581,922,1155
4909,66,3284,4879
449,408,448,204
937,754,745,347
1609,308,283,642
3571,2681,1182,2901
1997,657,1112,456
3767,3013,3704,1178
1487,1051,867,201
3581,3198,742,2496
2467,29,2366,1657
3851,15,1809,1
4729,2521,2112,3716
853,31,9,264
3023,1753,7,2785
151,78,68,148
761,242,274,405
761,408,310,183
521,464,148,84
2767,2564,1812,1904
2909,2096,1088,506
1061,876,448,949
1759,1522,759,654
4391,3252,187,7
4243,738,800,3806
4373,1411,3860,2602
3229,2909,146,1680
4547,735,11,2501
4657,4530,2924,1353
3761,1003,1199,2127
4733,4294,2018,3482
1297,28,1158,770
631,346,543,583
1283,613,741,1098
2609,2231,651,1477
3547,315,1999,2633
2161,488,1413,48
1709,772,16,406
701,376,496,487
4967,3372,231,2096
1171,469,261,828
1033,358,119,541
2719,1917,1953,2162
1583,505,309,1294
659,456,449,332
3607,1388,3416,1631
2341,1003,211,282
3389,1571,193,1277
1051,630,310,929
2179,1686,1286,857
3853,3033,3372,524
3847,2706,330,13
491,264,97,77
3793,278,341,1168
4493,2355,2992,579
2297,1656,2161,420
3449,310,213,2565
4597,1469,439,2692
2953,2310,192,1153
4483,3307,2281,4462
4621,134,2296,3706
4889,3934,3263,4373
3617,1835,1699,418
3877,3386,957,3751
3557,1612,105,1606
3823,2089,1936,3689
977,655,349,58
4261,3837,922,171
2617,432,1975,440
2677,2227,512,852
1637,640,154,1100
1153,567,500,343
641,109,55,527
137,136,136,136
2113,1876,1767,1668
4049,3156,1532,4036
443,206,423,365
1307,422,861,41
4349,2014,3578,3724
1279,388,1264,209
4523,2060,2074,1631
113,39,31,13
1459,874,291,1034
4219,985,1994,1289
373,56,55,75
4159,3557,2922,2419
2251,707,1418,38
109,34,108,38
223,30,66,17
1303,1093,1293,1003
2089,130,1284,457
3851,2922,2522,637
139,76,64,63
2557,976,1685,2080
1907,714,1440,325
2441,1629,1649,376
4957,1459,2597,1571
367,335,135,44
4289,1867,1471,1896
523,446,272,311
2069,260,859,501
3037,2216,1394,73
2389,599,172,1714
4597,737,4344,2144
2267,2263,1087,843
2309,1663,1760,1566
577,212,531,406
1249,1228,987,238
2753,1195,1214,2139
1733,1677,62,142
521,186,180,456
1777,889,472,64
3701,1008,3105,3012
2819,364,1950,240
4363,1685,1628,4311
2203,36,777,733
2011,511,635,1093
3947,628,2651,2801
3407,530,1322,2064
1709,430,1507,1125
601,350,178,597
2671,1008,555,631
2357,839,2113,1788
2591,2585,1011,1469
4801,1024,955,1484
2447,1436,1452,1028
3137,2616,1059,1572
4649,838,3707,2421
2393,647,900,195
4093,167,2194,1317
2153,1785,2070,2099
1553,1414,589,364
653,622,91,292
4397,335,649,701
2027,491,1759,859
3643,976,2148,599
2671,1844,765,1106
2657,735,1817,343
797,221,422,131
3851,3423,2187,1284
3847,2760,267,2396
2137,825,386,1751
2927,2597,2744,1662
1873,1231,1316,619
3659,2436,2850,972
2617,1387,1313,1409
653,624,488,247
2099,1265,1839,1291
3697,388,1759,2513
1187,968,880,920
727,29,617,726
1471,216,736,193
863,327,381,172
787,51,263,246
1847,1326,1147,1218
3733,3615,1190,2901
1693,1199,503,420
3691,2502,646,3357
1949,1272,1312,1302
4903,1506,3861,3134
2939,2803,2001,2867
1487,98,1429,715
3191,1235,3024,2138
479,235,269,381
3467,2990,2884,1928
653,553,567,447
2063,424,975,962
2297,45,883,741
1663,134,73,456
1879,461,1483,62
2267,394,1824,953
173,37,24,142
499,86,433,439
1811,514,1493,16
4967,2148,2854,3990
2081,1912,1909,1094
1783,1211,976,1
4729,4638,3970,2958
787,566,379,766
1093,796,423,1049
4271,2449,1018,4194
4217,2867,4095,2689
3821,3699,141,1577
401,248,20,366
4073,1491,1068,3295
3917,2294,2666,1478
2659,1832,707,289
3121,635,1770,1541
2029,1149,431,180
179,149,146,169
853,501,177,363
4363,3084,557,3992
4621,4401,3028,1323
4241,965,1239,1337
3967,441,3042,146
3919,2384,979,195
229,60,43,1
1109,542,1003,1065
313,80,116,105
1733,1004,1619,377
1021,405,665,132
1511,535,1477,40
1931,1126,415,929
4751,4,349,55
1699,879,717,310
547,342,79,224
4621,963,4144,1780
1621,1537,173,103
547,114,9,374
3301,553,1496,2259
131,51,86,62
4159,320,3104,2803
271,184,241,10
3259,1046,2958,686
4079,3704,1726,373
3329,753,330,2692
4703,3010,2924,600
139,52,6,55
491,189,389,353
4373,2733,2835,3287
1103,967,548,585
4591,751,457,4147
3371,311,2011,2811
2903,2370,1066,2789
1381,1205,156,1089
2089,2084,1607,98
4463,4417,2029,937
2861,2450,1034,2368
173,62,118,127
127,64,4,1
1901,258,393,718
2617,1278,890,1971
1879,545,1659,303
761,310,515,84
4271,3447,2075,3421
3329,2330,1783,778
271,129,20,164
3169,1558,474,1409
3967,2232,2171,2265
4273,3937,3487,1341
3931,1085,2584,2093
2753,2266,319,1086
263,152,103,191
2843,1906,770,1229
1033,293,795,757
419,37,140,49
4273,1557,729,692
317,188,194,299
3329,3023,1676,1041
4111,1854,3948,99
3547,3458,217,1140
1907,681,324,593
4391,3366,3433,3267
2273,195,1740,405
3023,2909,1533,849
1229,798,757,891
2617,2043,6,2183
631,179,170,562
761,759,397,536
641,338,357,571
2767,861,2263,846
773,180,422,484
1987,1980,369,1436
3877,353,702,3360
137,33,31,91
1361,185,990,32
857,81,678,573
3671,961,3375,2477
439,265,206,267
2003,558,75,1604
3607,3169,3264,3571
2789,2079,1533,1067
1123,570,127,90
1621,630,701,372
2953,1906,2418,1987
751,517,701,189
3319,2951,709,1811
1613,91,590,1508
1381,1276,1315,1256
313,207,195,48
3137,1855,1430,2949
1063,447,920,653
4111,171,1613,3231
4049,3656,3985,2390
569,169,33,197
191,139,70,161
1543,118,268,1359
2593,1711,271,390
4079,1850,686,1591
2477,1820,2349,1948
3373,2667,802,1548
2693,1280,1753,584
3257,2573,400,2504
3701,872,1211,450
4217,740,1368,4068
277,73,195,74
3823,661,2148,674
4639,4491,2068,1862
2309,1338,130,1108
3217,1558,2204,156
1279,1189,347,429
2633,1229,813,2295
233,146,70,23
2477,2277,747,314
2039,1636,465,1713
1487,1104,1335,201
347,11,194,16
3547,1895,268,1415
709,172,645,464
271,246,211,54
3797,2907,2877,852
4657,589,3759,1467
3833,11,1040,2108
3733,3325,2194,3205
2803,488,1841,190
1303,644,484,167
2833,2052,615,83
1097,532,164,673
4703,2984,2512,1954
797,24,529,103
4651,1649,1032,871
3637,2477,1309,159
643,506,381,33
1483,192,343,443
4861,1890,867,4562
1787,518,875,315
3037,1166,773,2871
2713,1084,1665,1836
3877,944,2023,2828
3301,288,303,2777
2039,311,1971,826
1549,1252,1239,104
1103,121,760,900
227,70,185,225
4243,780,327,4160
4889,4629,664,4213
3769,2982,918,1613
3067,2504,191,278
4951,1359,2261,4948
3607,2907,2317,949
2903,2687,311,2319
1439,257,505,1018
479,184,90,256
4643,990,1885,1960
1949,568,738,1691
1607,802,1419,849
2999,3,448,2461
113,83,1,7
3517,3482,2558,474
1901,176,553,260
431,184,414,358
479,391,270,197
2699,2479,2520,1506
2659,1315,2132,245
1627,616,748,1052
1433,1284,444,356
3541,2188,1428,2992
229,37,196,218
797,707,69,557
1999,1254,1273,1306
127,35,35,25
1847,611,1518,572
4597,875,2308,1047
2297,1294,477,2176
3259,453,217,3248
1867,883,1314,700
2459,748,1777,1698
853,609,470,61
3919,2647,2728,1283
1249,1147,770,780
4789,173,1415,1997
743,88,53,590
2939,742,984,822
3019,2805,149,2894
1237,583,699,1068
431,55,145,384
3499,2303,3461,2945
4673,2961,1183,3923
773,203,64,414
197,134,181,1
389,73,91,290
4001,783,2601,2498
1019,973,488,568
3631,2045,3388,18
523,189,192,66
137,85,101,111
1289,886,591,1253
2411,1070,129,45
911,396,92,627
2477,1511,1565,607
2749,1322,951,982
269,249,190,16
4759,10,1730,1124
4091,1363,522,2838
1663,414,710,1352
643,227,314,540
2741,1075,2404,2622
1163,689,875,610
1399,12,1397,33
337,315,290,297
3359,238,3075,2663
2521,2040,851,677
733,259,469,672
4957,2372,4673,470
1949,1897,1663,43
719,243,351,391
2659,556,1523,472
503,23,463,85
947,329,127,30
2879,2670,2851,1438
4817,2606,297,2211
3169,30,2637,2571
1699,1362,248,730
2237,15,366,1928
163,94,3,139
1069,884,1049,994
3779,2229,3697,3370
1291,369,701,1052
839,432,3,715
2927,2684,2846,685
2129,2117,372,425
2741,2446,2090,252
2287,398,2281,1594
1447,856,542,23
2309,2218,678,551
1997,823,1318,1483
4969,717,4906,1115
4591,2124,3234,2698
3373,191,2176,185
613,276,371,268
2539,645,541,1843
2969,1099,2906,2871
1091,496,491,97
3361,407,686,686
3391,373,750,2595
4127,2209,3043,3239
2677,2305,2285,2297
2647,412,275,2159
2689,706,450,1563
2833,1826,1601,31
3877,2230,1818,3072
311,179,267,2
2549,800,2247,1169
3947,3855,1359,2723
839,317,633,38
569,98,131,132
4111,689,813,745
4099,3925,2296,2906
1307,336,214,959
683,154,386,132
4691,166,1833,4555
1579,792,1540,1379
4049,1483,1672,1133
911,872,652,128
4877,603,2996,418
2963,561,758,1293
967,34,482,809
4019,3134,3361,1712
487,329,482,484
1223,668,180,995
4133,2874,3516,1943
1259,890,26,1095
463,453,230,8
1667,153,816,658
2609,538,1156,2083
503,492,273,9
1087,482,407,177
2683,21,1394,963
2707,833,1365,909
4201,324,236,1869
3301,250,1915,1689
2477,1687,1195,850
2383,1364,743,1368
3347,2076,3105,2477
2543,530,2397,1261
3347,2972,3010,458
1433,732,973,1374
3779,2096,2933,3757
1523,1060,91,937
983,248,534,807
1709,697,408,1269
3659,492,3096,659
367,351,189,358
4003,802,3137,2746
3583,3355,3111,2507
3823,755,3709,466
2311,159,1172,1468
929,37,517,489
1471,363,1233,993
193,49,130,85
3407,1800,14,876
4679,607,4030,1890
3413,716,1525,3148
4111,3620,3338,1521
4889,1943,2603,2838
3557,599,763,3439
4973,326,515,2986
2903,1915,1605,2010
457,281,281,229
1877,13,1672,484
997,177,466,949
2441,473,1968,928
2281,1211,342,2115
3769,2633,2900,2354
1693,1257,1266,550
3559,645,1358,1450
4999,1839,4864,914
4801,1494,1620,3064
227,27,222,76
331,127,74,33
521,507,69,150
1699,1167,601,507
617,215,317,169
3659,3078,3422,1288
1553,585,1538,1230
4231,4211,528,290
547,296,353,488
4673,3008,699,2082
4657,639,3898,1409
2161,322,1058,1910
2081,660,936,1352
1399,1394,1381,827
3677,1618,3434,2968
3323,2629,1943,2319
2969,1803,774,2535
631,56,620,622
1361,661,694,125
599,107,450,552
1259,166,259,488
1523,825,588,1351
1627,177,912,1395
1153,857,1058,650
439,45,199,204
181,126,161,13
977,458,784,510
3769,302,2299,1663
4657,1541,3852,643
2609,1622,984,1230
2141,972,2012,627
3847,1805,1019,584
2221,1312,2206,1447
4801,2397,2556,3538
1571,1498,1150,890
593,230,477,157
877,636,59,851
811,780,125,125
709,669,7,78
2887,2143,1540,1540
263,217,125,109
2917,2224,2670,1742
4787,1858,4425,4214
3331,956,1721,227
269,59,136,9
601,471,201,203
2393,2011,766,803
4073,821,1532,1041
1747,1206,336,441
1597,1274,1235,466
281,172,79,181
2179,1595,723,1049
809,651,716,687
1279,1144,651,286
3037,1983,1392,2634
1823,106,1684,1375
997,975,888,690
239,8,91,1
967,183,883,511
2879,1850,1190,316
443,222,19,384
3793,792,2197,2710
1609,398,522,1272
947,333,784,277
4421,4209,3167,1097
3931,270,2827,2744
2887,929,1572,2396
3881,1067,3652,1070
383,134,304,18
4073,2543,289,3105
827,224,643,49
1249,705,255,349
3877,1786,1315,3206
2371,1847,670,1077
4561,99,921,2634
1277,86,1103,958
2963,560,2315,1428
4091,2815,289,832
4259,3788,1272,2441
3803,1583,3642,3016
2557,749,1521,14
1889,638,1463,394
2957,745,369,1627
4007,2039,3819,1464
3463,3381,2175,1824
929,566,435,13
3917,1504,3223,2959
199,114,139,139
4297,3295,3460,3672
3169,620,620,786
1163,479,471,437
1249,363,752,648
2887,2282,1055,2012
1279,1016,1278,568
1627,652,532,952
4943,2991,3395,1541
3701,2845,1691,80
3217,2362,1963,2865
2039,418,695,279
691,53,417,680
2027,1453,78,1908
199,66,182,132
2749,1901,2025,1433
3793,2522,100,3510
179,12,15,5
1999,68,344,1480
2617,1963,856,1725
1187,939,189,1001
4973,2798,3580,3963
3121,2290,2802,2890
541,441,262,368
2579,2335,157,484
953,776,782,694
1453,872,1428,390
1009,298,569,59
2011,679,348,1798
1811,459,459,482
2551,854,663,1240
4423,3552,3270,370
283,52,24,138
1667,348,716,46
2243,2109,1254,425
3527,127,163,1681
137,20,13,8
2621,1745,2070,1904
2833,415,2369,940
919,803,647,511
3259,3044,2786,369
3343,2478,3114,3210
3623,1064,2866,1401
853,49,194,192
4549,2237,983,1928
1151,887,323,1056
2879,810,721,441
1321,60,1276,150
2297,2052,1039,1540
1663,1454,1597,254
2161,1260,729,1950
1153,12,169,413
4019,489,1853,2029
251,66,28,124
281,50,256,238
179,71,83,68
647,520,498,586
1693,91,1158,1177
1427,663,905,1242
2371,432,465,229
2383,933,1945,286
